person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
25,40000,9.0,13000,10.99,1,0.33,3,False,False,True,True,False,False,False,False,False,False
24,46000,8.0,13000,10.99,0,0.28,3,False,False,True,True,False,False,False,False,False,False
23,49000,0.0,13000,6.17,0,0.27,4,False,False,True,False,False,False,False,False,False,False
21,22200,2.0,2500,16.29,1,0.11,4,False,False,True,False,False,True,False,False,False,False
26,22406,5.0,2500,6.76,1,0.11,4,False,False,True,False,False,False,False,False,False,False
24,31200,8.0,10000,12.18,0,0.32,2,False,True,False,True,False,False,False,False,False,False
23,25000,0.0,2500,6.91,0,0.1,2,False,False,True,False,False,False,False,False,False,False
24,29000,4.0,2500,10.99,0,0.09,3,False,False,True,True,False,False,False,False,False,False
24,40000,6.0,2500,15.27,0,0.06,3,False,False,True,False,True,False,False,False,False,False
21,32000,4.0,2500,11.71,1,0.08,3,False,False,False,True,False,False,False,False,False,False
25,54000,4.0,2500,13.98,0,0.05,2,False,False,True,False,True,False,False,False,False,False
25,32000,3.0,15000,11.11,0,0.47,4,False,False,False,True,False,False,False,False,False,False
25,55000,4.0,2500,7.88,0,0.05,2,False,False,True,False,False,False,False,False,False,False
25,32000,7.0,3250,10.74,1,0.1,2,False,False,False,True,False,False,False,False,False,False
23,59000,7.0,2500,14.96,0,0.04,2,False,False,True,False,False,True,False,False,False,False
25,60000,9.0,2500,8.63,0,0.04,3,False,False,True,False,False,False,False,False,False,False
23,13000,3.0,2800,15.21,1,0.22,2,False,False,True,False,False,True,False,False,False,True
25,13380,0.0,2800,14.61,1,0.21,2,False,False,True,False,False,True,False,False,False,True
21,32000,3.0,4500,16.0,0,0.14,4,False,True,False,False,False,False,True,False,False,False
23,28800,5.0,2800,10.38,0,0.1,2,False,False,True,True,False,False,False,False,False,False
25,32004,3.0,22750,6.17,0,0.71,4,False,False,False,False,False,False,False,False,False,False
21,19000,0.0,2900,8.0,0,0.15,2,False,False,True,False,False,False,False,False,False,False
22,27000,5.0,2925,10.71,0,0.11,4,False,False,True,True,False,False,False,False,False,False
22,32112,4.0,15000,13.98,0,0.47,3,False,False,False,False,True,False,False,False,False,False
24,10000,8.0,3000,7.9,1,0.3,3,False,False,True,False,False,False,False,False,False,False
25,32400,9.0,10000,13.99,0,0.31,3,False,False,False,False,True,False,False,False,False,True
21,32400,5.0,5000,16.0,1,0.15,2,False,False,False,False,False,False,True,False,False,False
24,18000,5.0,3000,15.27,1,0.17,2,False,False,True,False,True,False,False,False,False,True
23,18000,4.0,3000,13.06,1,0.17,2,False,False,True,False,True,False,False,False,False,False
22,18000,1.0,3000,11.86,1,0.17,2,False,False,True,True,False,False,False,False,False,False
23,19200,0.0,3000,9.99,1,0.16,3,False,False,True,True,False,False,False,False,False,False
21,19200,0.0,3000,10.99,1,0.16,2,False,False,True,True,False,False,False,False,False,False
26,21000,3.0,3000,10.59,0,0.14,2,False,False,True,True,False,False,False,False,False,False
24,22000,3.0,3000,10.33,0,0.14,2,False,False,True,True,False,False,False,False,False,False
22,33000,6.0,12000,9.91,0,0.36,2,False,True,False,True,False,False,False,False,False,False
24,30000,2.0,3000,7.49,0,0.1,3,False,False,True,False,False,False,False,False,False,False
24,30000,1.0,3000,10.37,0,0.1,2,False,False,True,True,False,False,False,False,False,False
21,30000,5.0,3000,9.62,0,0.1,4,False,False,True,True,False,False,False,False,False,False
25,30000,3.0,3000,13.61,0,0.1,2,False,False,True,False,True,False,False,False,False,False
22,30000,3.0,3000,11.12,0,0.1,3,False,False,True,True,False,False,False,False,False,False
23,33000,3.0,8325,15.99,0,0.25,3,False,False,False,False,False,True,False,False,False,False
24,33000,3.0,1250,19.29,0,0.04,4,False,False,False,False,False,False,True,False,False,False
22,32400,5.0,3000,16.45,0,0.09,3,False,False,True,False,False,False,True,False,False,False
25,33000,6.0,3000,10.95,0,0.09,4,False,False,True,True,False,False,False,False,False,False
23,35000,4.0,3000,13.85,0,0.09,3,False,False,True,False,True,False,False,False,False,False
22,36000,0.0,3000,11.71,0,0.08,3,False,False,True,True,False,False,False,False,False,False
21,33000,5.0,7800,9.88,0,0.24,2,False,False,False,True,False,False,False,False,False,False
24,38400,8.0,3000,17.56,0,0.08,2,False,False,True,False,False,False,True,False,False,True
25,38748,2.0,3000,7.29,0,0.08,3,False,False,True,False,False,False,False,False,False,False
22,39996,4.0,3000,14.35,0,0.08,3,False,False,True,False,True,False,False,False,False,True
26,33000,10.0,7000,7.43,0,0.21,4,False,False,False,False,False,False,False,False,False,False
23,40000,2.0,3000,13.49,0,0.07,3,False,False,True,False,True,False,False,False,False,False
24,40000,1.0,3000,10.74,0,0.07,3,False,False,True,True,False,False,False,False,False,False
21,33168,6.0,6425,9.63,0,0.19,3,False,False,False,True,False,False,False,False,False,False
25,43200,3.0,3000,13.8,0,0.07,3,False,False,True,False,True,False,False,False,False,True
24,43500,1.0,3000,8.0,0,0.07,2,False,False,True,False,False,False,False,False,False,False
22,45000,3.0,3000,11.99,0,0.07,4,False,False,True,True,False,False,False,False,False,False
24,33600,3.0,2500,8.9,0,0.07,2,False,False,False,False,False,False,False,False,False,False
23,33600,8.0,8000,6.99,0,0.24,2,False,False,False,False,False,False,False,False,False,False
21,47208,2.0,3000,13.92,0,0.06,2,False,False,True,False,True,False,False,False,False,True
22,48000,0.0,3000,14.79,0,0.06,2,False,False,True,False,True,False,False,False,False,False
22,49800,1.0,3000,7.88,0,0.06,3,False,False,True,False,False,False,False,False,False,False
23,44000,4.0,3000,9.62,1,0.07,4,False,False,True,True,False,False,False,False,False,False
26,50000,8.0,3000,9.88,0,0.06,4,False,False,True,True,False,False,False,False,False,False
22,50000,6.0,3000,10.99,0,0.06,3,False,False,True,True,False,False,False,False,False,False
24,51684,8.0,3000,10.59,0,0.06,2,False,False,True,True,False,False,False,False,False,False
25,50000,3.0,12000,16.77,0,0.24,3,False,False,True,False,False,True,False,False,False,False
21,50000,0.0,12000,11.71,0,0.24,3,False,False,True,True,False,False,False,False,False,False
25,50000,5.0,12000,7.88,0,0.24,2,False,False,True,False,False,False,False,False,False,False
22,50004,6.0,12000,10.0,0,0.24,2,False,False,True,True,False,False,False,False,False,False
24,52000,7.0,12000,7.51,0,0.23,3,False,False,True,False,False,False,False,False,False,False
26,34000,5.0,5000,5.79,0,0.15,4,False,False,False,False,False,False,False,False,False,False
26,34000,8.0,6000,6.92,0,0.18,4,False,False,False,False,False,False,False,False,False,False
22,52000,3.0,12000,13.57,0,0.23,2,False,False,True,False,True,False,False,False,False,True
21,34000,5.0,7200,6.76,1,0.21,2,False,False,False,False,False,False,False,False,False,False
24,34000,1.0,5100,14.35,0,0.15,4,False,False,False,False,True,False,False,False,False,False
26,53000,4.0,12000,14.59,0,0.23,3,False,False,True,False,False,True,False,False,False,True
26,54996,2.0,12000,7.88,0,0.22,4,False,False,True,False,False,False,False,False,False,False
26,55000,10.0,12000,12.42,0,0.22,3,False,False,True,True,False,False,False,False,False,False
21,34056,6.0,1500,10.65,0,0.04,3,False,True,False,True,False,False,False,False,False,False
23,34174,8.0,9000,13.47,0,0.26,4,False,False,False,False,True,False,False,False,False,False
23,56000,2.0,12000,10.75,0,0.21,3,False,False,True,True,False,False,False,False,False,False
25,50100,1.0,12000,14.74,1,0.24,2,False,False,True,False,False,True,False,False,False,True
24,51000,3.0,12000,7.88,1,0.24,3,False,False,True,False,False,False,False,False,False,False
22,59000,6.0,12000,10.37,0,0.2,3,False,False,True,True,False,False,False,False,False,False
22,55000,6.0,3000,12.68,0,0.05,4,False,False,True,False,True,False,False,False,False,True
25,56000,2.0,3000,12.69,0,0.05,3,False,False,True,True,False,False,False,False,False,False
22,34977,5.0,13000,16.0,0,0.37,2,False,False,False,False,False,True,False,False,False,False
21,57000,3.0,3000,5.42,0,0.05,3,False,False,True,False,False,False,False,False,False,False
21,35000,5.0,6900,12.42,0,0.2,3,False,False,False,True,False,False,False,False,False,False
22,60000,2.0,3000,11.89,0,0.05,4,False,False,True,True,False,False,False,False,False,False
23,61200,7.0,3000,12.42,0,0.05,2,False,False,True,True,False,False,False,False,False,False
23,58800,7.0,3000,10.36,1,0.05,4,False,False,True,True,False,False,False,False,False,False
26,35000,10.0,8000,12.69,0,0.23,3,False,False,False,True,False,False,False,False,False,False
21,68000,3.0,3000,11.78,0,0.04,2,False,False,True,False,True,False,False,False,False,False
22,70000,2.0,3000,7.29,0,0.04,4,False,False,True,False,False,False,False,False,False,False
26,35000,3.0,7200,10.59,0,0.21,3,False,False,False,True,False,False,False,False,False,False
23,72000,7.0,3000,7.43,0,0.04,2,False,False,True,False,False,False,False,False,False,False
22,78000,7.0,3000,6.99,0,0.04,4,False,False,True,False,False,False,False,False,False,False
22,35000,7.0,3500,11.49,0,0.1,3,False,False,False,True,False,False,False,False,False,False
24,89523,8.0,3000,10.25,0,0.03,3,False,False,True,True,False,False,False,False,False,False
25,35000,6.0,5000,5.99,0,0.14,4,False,False,False,False,False,False,False,False,False,False
26,103000,4.0,3000,7.88,0,0.03,4,False,False,True,False,False,False,False,False,False,False
23,12000,2.0,3075,10.37,1,0.26,2,False,False,True,True,False,False,False,False,False,False
23,20400,3.0,3125,12.61,0,0.15,3,False,False,True,False,True,False,False,False,False,False
22,29000,6.0,12000,5.42,1,0.41,4,False,False,False,False,False,False,False,False,False,False
24,12000,0.0,3200,5.99,1,0.27,3,False,False,True,False,False,False,False,False,False,False
21,18000,1.0,3200,8.49,1,0.18,3,False,False,True,False,False,False,False,False,False,False
23,29000,7.0,6000,7.88,1,0.21,2,False,False,False,False,False,False,False,False,False,False
23,20000,1.0,3200,7.14,0,0.16,4,False,False,True,False,False,False,False,False,False,False
22,32000,0.0,3200,10.2,0,0.1,3,False,False,True,True,False,False,False,False,False,False
26,38400,7.0,3200,13.49,0,0.08,2,False,False,True,False,True,False,False,False,False,False
24,41745,2.0,3200,9.63,0,0.08,3,False,False,True,False,False,False,False,False,False,False
21,45000,3.0,3200,6.54,0,0.07,4,False,False,True,False,False,False,False,False,False,False
23,35000,0.0,12800,11.83,1,0.37,2,True,False,False,True,False,False,False,False,False,False
26,61200,9.0,3200,9.91,0,0.05,2,False,False,True,True,False,False,False,False,False,False
24,35000,3.0,13000,14.74,0,0.37,3,False,False,False,False,False,True,False,False,False,False
24,72000,8.0,3200,13.92,0,0.04,3,False,False,True,False,True,False,False,False,False,False
26,35000,1.0,6000,12.21,0,0.17,4,False,False,False,True,False,False,False,False,False,False
21,85000,5.0,3200,10.25,0,0.04,4,False,False,True,True,False,False,False,False,False,False
22,35000,6.0,7500,11.34,0,0.21,2,False,False,False,False,True,False,False,False,False,True
22,14400,6.0,3250,16.29,1,0.23,4,False,False,True,False,False,True,False,False,False,False
24,35004,3.0,9600,7.88,0,0.27,3,False,False,False,False,False,False,False,False,False,False
25,36000,8.0,3350,7.9,0,0.09,4,False,False,True,False,False,False,False,False,False,False
25,29360,5.0,8875,12.69,1,0.3,3,False,False,False,True,False,False,False,False,False,False
21,15600,2.0,3500,16.07,1,0.22,3,False,False,True,False,False,True,False,False,False,False
22,35900,6.0,6000,15.27,0,0.17,3,False,False,False,False,True,False,False,False,False,False
21,30000,5.0,3500,7.9,0,0.12,2,False,False,True,False,False,False,False,False,False,False
22,36000,6.0,18500,7.9,0,0.51,4,False,False,False,False,False,False,False,False,False,False
25,35000,6.0,3500,11.58,0,0.1,3,False,False,True,True,False,False,False,False,False,False
26,36000,6.0,5175,6.03,0,0.14,4,False,False,False,False,False,False,False,False,False,False
23,40000,4.0,3500,13.23,0,0.09,2,False,False,True,False,True,False,False,False,False,True
24,36000,8.0,3600,16.77,0,0.1,2,False,False,False,False,False,True,False,False,False,True
24,36000,5.0,8000,10.65,0,0.22,2,False,True,False,True,False,False,False,False,False,False
26,42000,3.0,3500,10.74,0,0.08,4,False,False,True,True,False,False,False,False,False,False
26,36000,2.0,7000,7.49,0,0.19,2,False,False,False,False,False,False,False,False,False,False
22,51996,4.0,3500,9.62,0,0.07,2,False,False,True,True,False,False,False,False,False,False
24,45996,9.0,3500,12.21,1,0.08,2,False,False,True,True,False,False,False,False,False,False
23,36000,6.0,14000,12.99,0,0.39,3,False,False,False,False,True,False,False,False,False,True
21,36000,5.0,2800,6.99,0,0.08,2,False,False,False,False,False,False,False,False,False,False
23,36000,7.0,7200,5.42,0,0.2,2,False,False,False,False,False,False,False,False,False,False
23,36000,4.0,5000,14.79,0,0.14,2,False,False,False,False,True,False,False,False,False,False
24,36000,8.0,3500,13.06,0,0.1,3,False,False,False,False,True,False,False,False,False,True
21,15000,0.0,3600,15.95,1,0.24,2,False,False,True,False,False,True,False,False,False,False
25,21600,3.0,3600,10.99,0,0.17,4,False,False,True,True,False,False,False,False,False,False
23,30000,3.0,3600,5.99,0,0.12,2,False,False,True,False,False,False,False,False,False,False
24,30000,0.0,3600,7.49,0,0.12,4,False,False,True,False,False,False,False,False,False,False
23,30000,4.0,3600,14.17,0,0.12,3,False,False,True,False,True,False,False,False,False,False
24,36000,8.0,4800,6.91,0,0.13,3,False,False,False,False,False,False,False,False,False,False
25,31800,2.0,3600,7.51,0,0.11,3,False,False,True,False,False,False,False,False,False,False
23,32000,6.0,3600,9.63,0,0.11,3,False,False,True,False,False,False,False,False,False,False
22,35000,0.0,3600,11.83,0,0.1,3,False,False,True,True,False,False,False,False,False,False
22,36000,2.0,12000,7.51,0,0.33,4,False,False,False,False,False,False,False,False,False,False
25,36000,5.0,6000,7.88,0,0.17,4,False,False,False,False,False,False,False,False,False,False
22,36000,3.0,3600,5.99,0,0.1,2,False,False,True,False,False,False,False,False,False,False
26,36000,2.0,10000,10.75,0,0.28,2,False,False,False,True,False,False,False,False,False,False
22,36000,6.0,1400,14.84,0,0.04,4,False,False,False,False,False,True,False,False,False,True
26,36000,6.0,4000,6.76,0,0.11,3,False,False,False,False,False,False,False,False,False,False
22,40000,0.0,3600,6.17,0,0.09,2,False,False,True,False,False,False,False,False,False,False
23,39520,8.0,11000,5.42,0,0.28,2,False,False,True,False,False,False,False,False,False,False
22,39996,3.0,11000,5.79,0,0.28,2,False,False,True,False,False,False,False,False,False,False
26,36000,10.0,10000,9.88,0,0.28,3,False,False,False,True,False,False,False,False,False,False
22,42000,3.0,11000,11.71,0,0.26,2,False,False,True,True,False,False,False,False,False,False
26,45000,10.0,11000,14.61,0,0.24,2,False,False,True,False,False,True,False,False,False,False
24,36000,3.0,4750,11.83,0,0.13,3,False,False,False,True,False,False,False,False,False,False
22,46000,4.0,11000,7.49,0,0.24,4,False,False,True,False,False,False,False,False,False,False
26,58195,3.0,11000,9.91,0,0.19,2,False,False,True,True,False,False,False,False,False,False
26,36000,10.0,18000,10.39,0,0.5,2,False,False,False,True,False,False,False,False,False,False
26,36194,10.0,9250,10.08,0,0.26,3,False,False,False,True,False,False,False,False,False,False
25,30252,9.0,10000,9.76,1,0.33,3,False,False,False,True,False,False,False,False,False,False
22,60000,5.0,10900,15.65,0,0.18,2,False,False,True,False,False,True,False,False,False,False
24,34000,3.0,10800,14.42,1,0.32,4,False,False,True,False,False,True,False,False,False,True
26,33996,2.0,10800,11.12,1,0.32,3,False,False,True,True,False,False,False,False,False,False
26,42000,2.0,10800,13.99,1,0.26,2,False,False,True,False,True,False,False,False,False,False
22,44400,2.0,10800,18.79,1,0.24,3,False,False,True,False,False,False,True,False,False,False
23,115000,0.0,10800,14.65,0,0.09,4,False,False,True,False,True,False,False,False,False,False
23,32000,4.0,10700,6.03,1,0.33,3,False,False,True,False,False,False,False,False,False,False
23,37000,3.0,6400,11.71,0,0.17,3,False,False,False,True,False,False,False,False,False,False
24,42000,4.0,10600,13.16,0,0.25,4,False,False,True,False,True,False,False,False,False,True
