person_income,loan_amnt,loan_int_rate,loan_status,loan_percent_income,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
52000,12000,7.51,0,0.23,False,False,True,False,False,False,False,False,False,False
34000,5000,5.79,0,0.15,False,False,False,False,False,False,False,False,False,False
34000,6000,6.92,0,0.18,False,False,False,False,False,False,False,False,False,False
52000,12000,13.57,0,0.23,False,False,True,False,True,False,False,False,False,True
34000,7200,6.76,1,0.21,False,False,False,False,False,False,False,False,False,False
34000,5100,14.35,0,0.15,False,False,False,False,True,False,False,False,False,False
53000,12000,14.59,0,0.23,False,False,True,False,False,True,False,False,False,True
54996,12000,7.88,0,0.22,False,False,True,False,False,False,False,False,False,False
55000,12000,12.42,0,0.22,False,False,True,True,False,False,False,False,False,False
34056,1500,10.65,0,0.04,False,True,False,True,False,False,False,False,False,False
34174,9000,13.47,0,0.26,False,False,False,False,True,False,False,False,False,False
56000,12000,10.75,0,0.21,False,False,True,True,False,False,False,False,False,False
50100,12000,14.74,1,0.24,False,False,True,False,False,True,False,False,False,True
51000,12000,7.88,1,0.24,False,False,True,False,False,False,False,False,False,False
59000,12000,10.37,0,0.2,False,False,True,True,False,False,False,False,False,False
55000,3000,12.68,0,0.05,False,False,True,False,True,False,False,False,False,True
56000,3000,12.69,0,0.05,False,False,True,True,False,False,False,False,False,False
34977,13000,16.0,0,0.37,False,False,False,False,False,True,False,False,False,False
57000,3000,5.42,0,0.05,False,False,True,False,False,False,False,False,False,False
35000,6900,12.42,0,0.2,False,False,False,True,False,False,False,False,False,False
60000,3000,11.89,0,0.05,False,False,True,True,False,False,False,False,False,False
61200,3000,12.42,0,0.05,False,False,True,True,False,False,False,False,False,False
58800,3000,10.36,1,0.05,False,False,True,True,False,False,False,False,False,False
35000,8000,12.69,0,0.23,False,False,False,True,False,False,False,False,False,False
68000,3000,11.78,0,0.04,False,False,True,False,True,False,False,False,False,False
70000,3000,7.29,0,0.04,False,False,True,False,False,False,False,False,False,False
35000,7200,10.59,0,0.21,False,False,False,True,False,False,False,False,False,False
72000,3000,7.43,0,0.04,False,False,True,False,False,False,False,False,False,False
78000,3000,6.99,0,0.04,False,False,True,False,False,False,False,False,False,False
35000,3500,11.49,0,0.1,False,False,False,True,False,False,False,False,False,False
89523,3000,10.25,0,0.03,False,False,True,True,False,False,False,False,False,False
35000,5000,5.99,0,0.14,False,False,False,False,False,False,False,False,False,False
103000,3000,7.88,0,0.03,False,False,True,False,False,False,False,False,False,False
12000,3075,10.37,1,0.26,False,False,True,True,False,False,False,False,False,False
20400,3125,12.61,0,0.15,False,False,True,False,True,False,False,False,False,False
29000,12000,5.42,1,0.41,False,False,False,False,False,False,False,False,False,False
12000,3200,5.99,1,0.27,False,False,True,False,False,False,False,False,False,False
18000,3200,8.49,1,0.18,False,False,True,False,False,False,False,False,False,False
29000,6000,7.88,1,0.21,False,False,False,False,False,False,False,False,False,False
20000,3200,7.14,0,0.16,False,False,True,False,False,False,False,False,False,False
32000,3200,10.2,0,0.1,False,False,True,True,False,False,False,False,False,False
38400,3200,13.49,0,0.08,False,False,True,False,True,False,False,False,False,False
41745,3200,9.63,0,0.08,False,False,True,False,False,False,False,False,False,False
45000,3200,6.54,0,0.07,False,False,True,False,False,False,False,False,False,False
35000,12800,11.83,1,0.37,True,False,False,True,False,False,False,False,False,False
61200,3200,9.91,0,0.05,False,False,True,True,False,False,False,False,False,False
35000,13000,14.74,0,0.37,False,False,False,False,False,True,False,False,False,False
72000,3200,13.92,0,0.04,False,False,True,False,True,False,False,False,False,False
35000,6000,12.21,0,0.17,False,False,False,True,False,False,False,False,False,False
85000,3200,10.25,0,0.04,False,False,True,True,False,False,False,False,False,False
35000,7500,11.34,0,0.21,False,False,False,False,True,False,False,False,False,True
14400,3250,16.29,1,0.23,False,False,True,False,False,True,False,False,False,False
35004,9600,7.88,0,0.27,False,False,False,False,False,False,False,False,False,False
36000,3350,7.9,0,0.09,False,False,True,False,False,False,False,False,False,False
29360,8875,12.69,1,0.3,False,False,False,True,False,False,False,False,False,False
15600,3500,16.07,1,0.22,False,False,True,False,False,True,False,False,False,False
35900,6000,15.27,0,0.17,False,False,False,False,True,False,False,False,False,False
30000,3500,7.9,0,0.12,False,False,True,False,False,False,False,False,False,False
36000,18500,7.9,0,0.51,False,False,False,False,False,False,False,False,False,False
35000,3500,11.58,0,0.1,False,False,True,True,False,False,False,False,False,False
36000,5175,6.03,0,0.14,False,False,False,False,False,False,False,False,False,False
40000,3500,13.23,0,0.09,False,False,True,False,True,False,False,False,False,True
36000,3600,16.77,0,0.1,False,False,False,False,False,True,False,False,False,True
36000,8000,10.65,0,0.22,False,True,False,True,False,False,False,False,False,False
42000,3500,10.74,0,0.08,False,False,True,True,False,False,False,False,False,False
36000,7000,7.49,0,0.19,False,False,False,False,False,False,False,False,False,False
51996,3500,9.62,0,0.07,False,False,True,True,False,False,False,False,False,False
45996,3500,12.21,1,0.08,False,False,True,True,False,False,False,False,False,False
36000,14000,12.99,0,0.39,False,False,False,False,True,False,False,False,False,True
36000,2800,6.99,0,0.08,False,False,False,False,False,False,False,False,False,False
36000,7200,5.42,0,0.2,False,False,False,False,False,False,False,False,False,False
36000,5000,14.79,0,0.14,False,False,False,False,True,False,False,False,False,False
36000,3500,13.06,0,0.1,False,False,False,False,True,False,False,False,False,True
15000,3600,15.95,1,0.24,False,False,True,False,False,True,False,False,False,False
21600,3600,10.99,0,0.17,False,False,True,True,False,False,False,False,False,False
30000,3600,5.99,0,0.12,False,False,True,False,False,False,False,False,False,False
30000,3600,7.49,0,0.12,False,False,True,False,False,False,False,False,False,False
30000,3600,14.17,0,0.12,False,False,True,False,True,False,False,False,False,False
36000,4800,6.91,0,0.13,False,False,False,False,False,False,False,False,False,False
31800,3600,7.51,0,0.11,False,False,True,False,False,False,False,False,False,False
32000,3600,9.63,0,0.11,False,False,True,False,False,False,False,False,False,False
35000,3600,11.83,0,0.1,False,False,True,True,False,False,False,False,False,False
36000,12000,7.51,0,0.33,False,False,False,False,False,False,False,False,False,False
36000,6000,7.88,0,0.17,False,False,False,False,False,False,False,False,False,False
36000,3600,5.99,0,0.1,False,False,True,False,False,False,False,False,False,False
36000,10000,10.75,0,0.28,False,False,False,True,False,False,False,False,False,False
36000,1400,14.84,0,0.04,False,False,False,False,False,True,False,False,False,True
36000,4000,6.76,0,0.11,False,False,False,False,False,False,False,False,False,False
40000,3600,6.17,0,0.09,False,False,True,False,False,False,False,False,False,False
39520,11000,5.42,0,0.28,False,False,True,False,False,False,False,False,False,False
39996,11000,5.79,0,0.28,False,False,True,False,False,False,False,False,False,False
36000,10000,9.88,0,0.28,False,False,False,True,False,False,False,False,False,False
42000,11000,11.71,0,0.26,False,False,True,True,False,False,False,False,False,False
45000,11000,14.61,0,0.24,False,False,True,False,False,True,False,False,False,False
36000,4750,11.83,0,0.13,False,False,False,True,False,False,False,False,False,False
46000,11000,7.49,0,0.24,False,False,True,False,False,False,False,False,False,False
58195,11000,9.91,0,0.19,False,False,True,True,False,False,False,False,False,False
36000,18000,10.39,0,0.5,False,False,False,True,False,False,False,False,False,False
36194,9250,10.08,0,0.26,False,False,False,True,False,False,False,False,False,False
30252,10000,9.76,1,0.33,False,False,False,True,False,False,False,False,False,False
60000,10900,15.65,0,0.18,False,False,True,False,False,True,False,False,False,False
34000,10800,14.42,1,0.32,False,False,True,False,False,True,False,False,False,True
33996,10800,11.12,1,0.32,False,False,True,True,False,False,False,False,False,False
42000,10800,13.99,1,0.26,False,False,True,False,True,False,False,False,False,False
44400,10800,18.79,1,0.24,False,False,True,False,False,False,True,False,False,False
115000,10800,14.65,0,0.09,False,False,True,False,True,False,False,False,False,False
32000,10700,6.03,1,0.33,False,False,True,False,False,False,False,False,False,False
37000,6400,11.71,0,0.17,False,False,False,True,False,False,False,False,False,False
42000,10600,13.16,0,0.25,False,False,True,False,True,False,False,False,False,True
94000,10600,12.18,0,0.11,False,False,True,True,False,False,False,False,False,False
45000,10500,6.99,0,0.23,False,False,True,False,False,False,False,False,False,False
58000,10500,11.48,0,0.18,False,False,True,True,False,False,False,False,False,False
40800,10400,9.32,0,0.25,False,False,True,False,False,False,False,False,False,False
41004,10400,12.53,0,0.25,False,False,True,True,False,False,False,False,False,False
43500,10400,13.49,0,0.24,False,False,True,False,True,False,False,False,False,False
57300,10400,11.66,0,0.18,False,False,True,False,True,False,False,False,False,False
29856,10300,8.94,1,0.34,False,False,True,False,False,False,False,False,False,False
165000,10300,9.91,0,0.06,False,False,True,True,False,False,False,False,False,False
37200,13000,6.91,0,0.35,False,False,False,False,False,False,False,False,False,False
37200,6000,10.36,0,0.16,False,False,False,True,False,False,False,False,False,False
36000,10200,12.69,0,0.28,False,False,True,True,False,False,False,False,False,False
42000,3600,7.37,0,0.09,False,False,True,False,False,False,False,False,False,False
37308,8400,9.99,0,0.23,False,False,False,True,False,False,False,False,False,False
55000,3600,5.99,0,0.07,False,False,True,False,False,False,False,False,False,False
37500,12000,5.79,0,0.32,False,False,False,False,False,False,False,False,False,False
60900,3600,6.91,0,0.06,False,False,True,False,False,False,False,False,False,False
37596,12000,11.99,0,0.32,False,False,False,True,False,False,False,False,False,False
52000,3625,10.59,1,0.07,False,False,True,True,False,False,False,False,False,False
37980,3500,6.03,0,0.09,False,False,False,False,False,False,False,False,False,False
38000,5400,7.9,0,0.14,False,False,False,False,False,False,False,False,False,False
47000,3800,13.49,0,0.08,False,False,True,False,True,False,False,False,False,False
38000,5000,10.0,0,0.13,False,False,False,True,False,False,False,False,False,False
38000,6000,5.42,0,0.16,False,False,False,False,False,False,False,False,False,False
12600,4000,10.37,1,0.32,False,False,True,True,False,False,False,False,False,False
13000,4000,9.88,1,0.31,False,False,True,True,False,False,False,False,False,False
13000,4000,15.65,1,0.31,False,False,True,False,False,True,False,False,False,True
16800,4000,10.25,1,0.24,False,False,True,True,False,False,False,False,False,False
18000,4000,10.99,1,0.22,False,False,True,True,False,False,False,False,False,False
20000,4000,12.23,0,0.2,False,False,True,False,True,False,False,False,False,True
20000,4000,13.79,0,0.2,False,False,True,False,True,False,False,False,False,True
22000,4000,11.36,1,0.18,False,False,True,True,False,False,False,False,False,False
38117,13500,11.83,0,0.35,False,False,False,True,False,False,False,False,False,False
24996,4000,9.45,0,0.16,False,False,True,True,False,False,False,False,False,False
25200,4000,8.49,0,0.16,False,False,True,False,False,False,False,False,False,False
26000,4000,6.76,0,0.15,False,False,True,False,False,False,False,False,False,False
26000,4000,12.87,1,0.15,False,False,True,False,True,False,False,False,False,True
27000,4000,5.79,0,0.15,False,False,True,False,False,False,False,False,False,False
38400,15500,11.99,0,0.4,False,True,False,True,False,False,False,False,False,False
30000,4000,11.49,0,0.13,False,False,True,True,False,False,False,False,False,False
38400,5000,9.25,0,0.13,False,False,False,True,False,False,False,False,False,False
30000,4000,11.83,1,0.13,False,False,True,True,False,False,False,False,False,False
38400,10000,14.72,0,0.26,False,True,False,False,True,False,False,False,False,False
38400,8500,7.14,0,0.22,False,False,False,False,False,False,False,False,False,False
32400,1750,13.61,1,0.05,False,False,False,False,True,False,False,False,False,True
32000,4000,7.68,0,0.13,False,False,True,False,False,False,False,False,False,False
38400,6000,13.24,0,0.16,False,True,False,False,False,True,False,False,False,True
38450,5500,7.49,0,0.14,False,False,False,False,False,False,False,False,False,False
38500,6500,7.51,0,0.17,False,False,False,False,False,False,False,False,False,False
32652,6000,14.61,1,0.18,False,False,False,False,False,True,False,False,False,False
38880,9500,7.51,0,0.24,False,False,False,False,False,False,False,False,False,False
36000,4000,13.61,0,0.11,False,False,True,False,True,False,False,False,False,True
36000,4000,8.94,0,0.11,False,False,True,False,False,False,False,False,False,False
36000,4000,10.14,0,0.11,False,False,True,True,False,False,False,False,False,False
